asin,title,price,cat_label,categories,description,imUrl
B004S20HWM,Men's Wenger PVD Commando Day Date XL Watch,179.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Luminous, Swiss - precise Wenger PVD Commando Day Date XL Watch. From Wenger, the makers of the Genuine Swiss Army Knife, comes this beauty... individually inspected for top quality and craftsmanship. Swiss designed. Swiss engineered. Swiss crafted. Built to tick-tock beyond the everyday. With luminous hands and markers, stainless good looks and resilience, and much, much more to keep the modern man a tick ahead: Rugged brushed stainless steel case and screw-on caseback; PVD coating reduces wear and eliminates reflective glare; Precise Swiss quartz movement; Luminous hands and markers for timekeeping in total darkness; Water resistant to 100m (330'); Sapphire-coated mineral crystal face resists scratching and marring; Day and date display; Leather strap bracelet with metal buckle; Case width: 40 mm (1.57""). Lug width: 20 mm (0.78""). Backed by a 3-yr. mfr. warranty. State Style. Order yours today! Men's Wenger PVD Commando Day Date XL Watch",http://ecx.images-amazon.com/images/I/41sjvRjtxZL._SY300_.jpg
B000MD3NUE,Sloggys Clog Womens Pink Size 10,21.46,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Mules & Clogs']",Footwear-ultra light  air cooled garden clog,http://ecx.images-amazon.com/images/I/416HuxU0UCL._SY300_.jpg
B004BTY53Y,Poly-Lite Rib Thermal Underwear Mens Crew top LG,20.01,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Active Base Layers']","This soft, lightweight 100% polyester thermal is of rib knit construction for maximum stretch and comfort. The tops have tapped shoulder seams and neckline trim. The bottoms have a covered elastic waistband and fly front.",http://ecx.images-amazon.com/images/I/31vHQCJN4hL._SY300_.jpg
B007SC3ZFU,Darice 2-Piece Scarf Bail with Matching Bead Set Swirl,0.7,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Scarves', 'Fashion Scarves']","Darice's scarf bail is great for embellishing women's scarves. 2 Pieces, Metal design, Matching Bead set swirl.",http://ecx.images-amazon.com/images/I/51yLykJvB0L._SY300_.jpg
B001UJGOSW,Oboz Women's Wind River BDry Hiking Boot,170.0,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Hiking & Trekking', 'Hiking Boots']","You'll have the full nature-loving experience in the Wind River hiking boot from Oboz. The durable boot features thick padding and a durable high-top for stability, a lace-up front for custom fitting, deep traction for overcoming any harsh terrain, and Bdry technology so that you'll stay dry in this waterproof boot. And with every purchase of Oboz, they plant a tree with their partnership in the Trees of the Future organization.",http://ecx.images-amazon.com/images/I/51c4E2HTfaL._SY300_.jpg
B00906L9U0,Life is good Men's Take Me To River Crusher Tee,25.0,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Active Shirts & Tees']","Life is good spreads the power of optimism and helps kids in need through its products and its nonprofit, the Life is good Playmaker, dedicated to helping kids overcome poverty, violence and illness. Life is good donates 10% of its net profits to help kids in need.",http://ecx.images-amazon.com/images/I/41Bz2qubxUL._SY300_.jpg
B008MAKA96,Doctor Who Tardis Hooded Medium Blue Bathrobe,69.95,Men Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Novelty', 'Clothing', 'Men', 'Sleep & Lounge', 'Robes']",This robe is made of quality cotton and designed to last.,http://ecx.images-amazon.com/images/I/41wcXDOmOqL._SY300_.jpg
B004W1Q7KU,Lochcarron MacPherson Clan Tartan Lambswool Scarf,40.0,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Scarves', 'Fashion Scarves']",Perfect for those chilly days.,http://ecx.images-amazon.com/images/I/41jTp-qBaRL._SX300_.jpg
B002GKABOM,Scarpa Women's Mojito Alpine Cross Trainer,138.95,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Athletic', 'Fitness & Cross-Training']","Head for the great outdoors in comfort and style in SCARPA's Mojito trainer. Its rich suede upper is accented with sporty contrasting stitching, and its full lace-up construction, padded moisture-wicking interior, and removable perforated footbed offer security and support. A toe bumper, shock-absorbing midsole, and Vibram outsole provide protection and traction. (Sorry, rum, mint, and lime not included.)",http://ecx.images-amazon.com/images/I/51b6WrgKHqL._SX300_.jpg
B007WAENRW,"Phoenix Master Chef Coat with Black Piping, Large",80.93,Women Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Clothing', 'Food Service', 'Women', 'Chef Jackets']","Master Chef Coat in 100% cotton twill.  French cut Chef Coat with 12 knob buttons, insert breast pocket, split thermometer sleeve pocket and underarm eyelets.  Black pipping trim on facing, pocket outline and cuffs.",http://ecx.images-amazon.com/images/I/41XPXiowieL._SY300_.jpg
B001MWTH2M,Pony Women's Feed the Cat Mid Sneaker,44.5,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Fashion Sneakers']","Kick back and relax in Pony&rsquo;s Feed the Cat sneaker: Its retro look and easy fit will satisfy your style cravings. The fashionable upper features unique rubber overlays, while the rubber outsole delivers good traction.",http://ecx.images-amazon.com/images/I/41J8BTimaGL._SY300_.jpg
B00194374M,Xelement Mens Short Harness Motorcycle Boot - 10 1/2,79.95,Shoes,"['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Boots']","Mens classic short harness motorcycle boots featuring full grain crazy horse brown leather (hard to find color), short classic harness design (7 inch upper height), an approximate 2 inch heel, oil resistant lug sole, and Good Year Welt Construction for long durable wear (resole-able, better comfort when wore in). Buy with confidence today and save from the webs highest rated online leather store. We offer a 30 Day Exchange or Return Guarantee.",http://ecx.images-amazon.com/images/I/41yY8%2BnNnDL._SY300_.jpg
B00COFUW70,Quartz Fashion Weave Wrap Around Leather Bracelet Starfish Lady Woman Wrist Watch (Orange),12.29,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","Movement:Quartz
Material: metal and Leather
Dial Diameter: 26mm
Length:200mm
Width:6 mm",http://ecx.images-amazon.com/images/I/51qd8orhPHL._SY300_.jpg
B00007DN11,Casio Men's Casual Sports watch #MQ769A,10.9,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Quartz movement, Casual watch, Gold-tone hands, hour markers and dot markers, Black resin bezel and case, Stainless steel crown and caseback, Water resistant",http://ecx.images-amazon.com/images/I/41CirIYpp7L._SY300_.jpg
B0093QQWIQ,Spanish Talking Watch,9.95,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",This watch speaks the time in Spanish; rather than English. It uses 24-hour time; also known as Military Time. Other than the fact that this particular watch speaks a different language; it looks identical to (and acts just like) our Classic English Watch; so feel free to read up on our Classic Talking Watch for more information on this model. (Uses one CR2025 battery; which is included.),http://ecx.images-amazon.com/images/I/21SRSdjPJOL._SX300_.jpg
B006KHO2AQ,FootJoy Mens TechSof Sport Socks 1-Pair Black,11.99,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Athletic Socks']","FootJoy Mens TechSof Sport Socks... A Great Fit For The Course! Engineered especially for golf, the new TechSof targets the areas of the foot that receive the highest impact and delivers premium support and cushioning. Anatomically designed to cradle each foot and supplemented with breathable mesh inserts and exclusive Dri-Lex moisture control technology, this innovative new sock provides unparalleled fit and comfort. FootJoy Mens TechSof Sport Socks feature A blend of polyester, acrylic, nylon, and spandex for an excellent fit Sport socks have superior stretch and recovery Targeted cushioning for added comfort and support Breathable mesh on top so your foot stays dry Arch support provides enhanced comfort 4 height Sold in single pairs Fits mens shoe sizes 7-12 Colors Black White The 1 Performance Brand in Golf!",http://ecx.images-amazon.com/images/I/41wgeFlXknL._SY300_.jpg
B008G379MK,Prana Women's Lovetta Jacket,139.3,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Coats & Jackets', 'Down & Down Alternative']",prAna Living,http://ecx.images-amazon.com/images/I/41SNxpig2mL._SY300_.jpg
B002DQDABK,Nike Swim Parka Youth,109.95,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Jackets & Coats', 'Fleece']",100% Polyester shell 100% polyester fleece liner - water resistant - mesh vents - hooded with drawstrings,http://ecx.images-amazon.com/images/I/31%2Bg%2B9FN4vL._SY300_.jpg
B0093QQWGI,Talking Sports Watch,19.41,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",This unit could easily be called the economy brand of our Deluxe Talking Watch. Our sports watch has all the features of the more-expensive version; but both the unit and band are made of plastic. A real plus for this watch is the fact that it can be worn by both guys and gals; anyone who likes sports will enjoy this classy design. You can set four alarms to serve as anything from a wake-up call to a Football game reminder ... just get creative. The talking stopwatch will help you time your burgers as they cook; and the hourly chime and date-announce functions make sure time doesn't slip away too quickly. The watch can even speak the time in 12 or 24-hour time. Though it's made of plastic; the band does connect quite firmly to the watch; so it's definitly more sturdy than our classic models. Complete with a clear female voice and easy-to-find buttons on the side of the watch; this is an excellent middle-of-the-line choice. Runs on 1 CR2016 battery; included.,http://ecx.images-amazon.com/images/I/41UabPEgG2L._SY300_.jpg
B0067WLT6Y,Pyle Sports Snorkeling Master Watch,90.0,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']","With this snorkeling watch from Pyle Sports, you&#x2019;ll always be ready to handle the elements. The special dive-ready design provides water resistance up to 10 atmospheres &#x2014; that&#x2019;s 330 feet. The PSNKW30 reports your depth up to a resolution of 0.1 ft and is equipped with a dive alarm that activates when emerging faster than 6m per minute. The watch is also equipped with a thermometer to measure the temperature of the water to 1 degree Celsius or Fahrenheit. Best of all, all this data is stored in the dive log, which holds up to 100 records, including your time and date, dive duration, maximum dive depth, min. water temperature, and dive site indication. Electro-luminescent backlight means you&#x2019;ll always know the time, day or night. Color: black.",http://ecx.images-amazon.com/images/I/51h%2Bh6CoH7L._SY300_.jpg
B001282LRO,Servus By Honeywell X-Large Sf Super-Fit Black Pvc Hicut Overboots,29.36,Shoes,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms', 'Shoes', 'Men']","Servus SF"" Super-Fit Overboot - Designed with more room to protect footwear from snow, slush, salt and other deteriorating elements.",http://ecx.images-amazon.com/images/I/319%2BcSnLVJL.jpg
B001701LL4,Laurel Burch Socks: Celestial Cat Black,8.24,Women Clothing,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Novelty', 'Clothing', 'Women', 'Socks & Hosiery', 'Socks']","These Laurel Burch socks are designed with her magically uplifting whimsical creatures. The bright colors, fun images and the practical construction of these socks make them popular all over the world. Find the pair that matches your Laurel Burch Tote and make a Big statement! Socks are made of 70% cotton/20% nylon/10% spandex and come in women's US size 9-11/EUR 36-40. Care: Machine wash warm, tumble dry low.",http://ecx.images-amazon.com/images/I/41vga1oBPKL._SY300_.jpg
B0073EBYGA,Men's Wenger 78236 GST Watch with Stainless Steel Band,156.72,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Wenger GST Watch. Swiss excellence and precision, everyday style! These Wenger GST Series Watches are prime examples of how precision engineering need not appear fussy or needlessly complex. Here's Swiss excellence and precision engineering, cut from the same cloth as their legendary original Swiss Army Knife, in an everyday stylish package... check it out: Polished stainless steel case and caseback; Precise Swiss quartz movement; Water-resistant to 330' (100m); Luminous hands and markers for easy reading in dim light; Super-strong sapphire crystal; Date display at 3 o'clock; Stainless steel bracelet with metal buckle; Case measures 41 mm (1.61""). Bracelet measures 20 mm (0.788""). Backed by a 3-yr. mfr. warranty. State Style. Order yours today! Men's Wenger 78236 GST Watch with Stainless Steel Band",http://ecx.images-amazon.com/images/I/41nMIJIYpCL._SY300_.jpg
B009C4FH44,"kilofly Purse Hook **3 choices** - Foldable - Khloe, with Kilofly Pouch",6.99,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Handbag Accessories', 'Handbag Hangers']",This kilofly Purse Hook is a perfect gift for ladies. The embedded sparking crystal make a difference to the normal purse hooks while the silver colored metal is foldable and for easy storage. It is durable and fit on most tables. kilofly is a trademark exclusively licensed and distributed by kilofly Group. All rights reserved.,http://ecx.images-amazon.com/images/I/41J%2BUagwKNL._SY300_.jpg
B0094BXF3K,Strike King S11 Optics Semi Rimless Polarized Sunglasses (Shiny Black Gray),24.4,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']","Strike King's S11 Optics, scientifically engineered high contract lens, tailors the light spectrum to actively enhance the visual clarity for all fishing conditions and outdoor activities. Whether it's a clear or overcast day, muddy or clear water, this revolutionary sunglass will dramatically improve the angler's ability to see into the water to locate structure and fish. The scientifically engineered lens colors with heighten the human eye's ability to clearly distinguish underwater structure and fish. Bi-Gradient mirror treatment helps provide that extra protection from light bouncing off the water and direct sunlight from above, which lets the lens, do the squinting for you. Anti- reflective coating prevents light from bounding off the rear of the lens to the eyes, resulting in a clearer, non-distorted image for the user. Another feature is the super hydrophobic coating that helps repel oils, dust and water which prevents water spots and making the lens easier to clean. The sunglasses are 100-Percent UVA and UVB protection and offer the eleven layers of superior polarized lens technology.",http://ecx.images-amazon.com/images/I/31xsW9XNHtL._SX300_.jpg
