reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,title,price,cat_label,categories,description,imUrl,file_path
A1PO3NRGWQ4RRK,B000LWXTBO,dianeluscombe,"[0, 0]",I am pleased with the rehab shoe i bought  from Darco. NO one in our county had the shoe in stock. I was extremely pleased to be a ble to order and get it within a week.Thanks!,4.0,Rehab Shoe,1388448000,"12 31, 2013",Darco Med-Surg Shoe Black Square-Toe Women's Large,18.99,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Sandals']","Shoe / Women * Large 8.5-10 *The DARCO MedSurg Shoe is the most versatile post operative shoe on the market today * It's fully customizable insole is double-padded and removable to accommodate the PegAssist off-loading insole * Square toe design acts as a bumper to provide additional protection when K-wires are present * MetaShankTM Protection provides more rigid control under the metatarsal heads * Stapless Closure eliminates buckle pressure on the forefoot and can expand to accommodate dressing up to 17"" in circumference * Rocker sole reduces plantar pressure on the forefoot and heel by over 25% * Optional Peg-Assist Insoles available: use 1442PA-1442PG * HCPCS Suggested Code: L3260",http://ecx.images-amazon.com/images/I/41RiBTJUsmL._SX300_.jpg,data/amazonproduct/images/B000LWXTBO.jpg
A269NPMM7CF4FD,B002C64YWA,Alexander Andrews,"[0, 0]","Awesome durable shades. For nine bucks you can't go wrong. Cool. Don't let the price fool you. Like the previous poster, should have bought two.",5.0,Dirty Harry Sun glasses,1371859200,"06 22, 2013",Dirty Harry Black Sunglasses with Smoke Lens and UV 400 Protection,11.09,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']",'Feel Lucky punk'..... these cool retro glasses are stylish and well made.Black classic frameSmoke lenses; exceed UV 400 protection standards; Lens filter for Maximum UV Protection100% shatterproof polycarbonate lensLightweight and stylish,http://ecx.images-amazon.com/images/I/31HtRRfsQtL._SY300_.jpg,data/amazonproduct/images/B002C64YWA.jpg
A3IJSBZ6VIDKES,B0017Q0SHG,Dave Walker,"[0, 0]",Bought these shoes for a wedding. Our granddaughter was the flower girl. Nothing but complements on her ruby red shoes.,5.0,Over the rainbow,1277942400,"07 1, 2010",Dorothy's Ruby Red Shoes (Child Size 12),25.0,Shoes,"['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Shoes', 'Kids & Baby']",Real glittered ruby red shoes with bow. These shoes come in assorted sizes 7-12. Full sizes only. These are real children's shoes not pretend play ones.,http://ecx.images-amazon.com/images/I/41InVfNxQGL._SX300_.jpg,data/amazonproduct/images/B0017Q0SHG.jpg
A1ZILSMQWL01NZ,B005THAAUO,VixenRose,"[0, 0]","strap broke off the face the first time I ever wore it. I was able to put it back together, but it falls off w/ the slightest bump. :(Very disappointed in the quality",1.0,low quality,1364083200,"03 24, 2013",ESS Men's Black Leather Luxury Stainless Case Self-Wind Up Mechanical Automatic Watch WM125,14.2,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']","Stainless Steel Case and Buckle, Black Leather Band, Self-Wind Mechanical Movement, Luxury Design, Black and Silver Two Tone Dial, See Through Gears Skeleton Design, Wrist Watch",http://ecx.images-amazon.com/images/I/51-Z6478x8L._SY300_.jpg,data/amazonproduct/images/B005THAAUO.jpg
ARFFR37H0HVW2,B002PHLVJA,Patti C,"[1, 1]","Very comfortable for light rain, gel inside. Could come up higher on heel. But when you don't need the higher rain boot, these are great.",4.0,"For light rain, these are great.",1383004800,"10 29, 2013","Sloggers  Women's Rain and Garden Shoe with &quot;All-Day-Comfort&quot; Insole, Midsummer Black Print - Wo's size 6 - Style 5102BK06",22.42,Shoes,"['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Outdoor', 'Rain Footwear']","Women's Garden Shoe Midsummer, 6, (Black), Ea.",http://ecx.images-amazon.com/images/I/41iIJB1MkAL._SX300_.jpg,data/amazonproduct/images/B002PHLVJA.jpg
A379OGIUD74QF4,B00DCKLT2S,loopylinda5,"[3, 3]","Christmas present for my daughter and it ripped, chipped and broke after only using it for three weeks. Will not recommend to anyone. Went to Bass Pro Shop and bought a new one and Two months later, it still looks new.",2.0,Cheaply made,1363824000,"03 21, 2013",Emperia Women's Wallet/Clutch with Push Button Closure and Rhinestone Embellishments,24.99,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Accessories', 'Wallets, Card Cases & Money Organizers', 'Wallets']","With Realtree, you won't find a more effective, more versatile family of camouflage patterns anywhere. This eye-catching and conveniently sized wallet/clutch is masterfully designed to hold and organize all your on the town essentials. Detailed features include a convenient 7.5"" W x 4.5""H measurement with two interior ID windows, a zipped closure coin pocket, a checkbook sleeve, looped pen holder, full sized bill pocket and 12 credit card sleeves. For even more convenience, we've added a large pocket on the back with a matching flap overlay and a secure snap closure. Whether carried on its own, or paired with one of our fabulous Realtree handbags, this piece is perfect for the outdoorsy woman on the go and is guaranteed to make a statement.",http://ecx.images-amazon.com/images/I/510aqiVgoeL._SY300_.jpg,data/amazonproduct/images/B00DCKLT2S.jpg
A1E312R0K6PMS9,B000MF4JH8,J. Anderegg,"[1, 1]","Worked well while shoving snow, would have given it 5 stars if it had been water resistant, zipper nice feature allows you to zip down if your getting too hot.",4.0,Nice coverup,1364428800,"03 28, 2013",ZANheadgear Micro Fleece Balaclava with Zipper (Black),9.97,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Hats & Caps', 'Balaclavas']","Fleece balaclava with zipper was designed for easy on/easy off, during cold weather activities. Zipper allows control over how much of the head and face area are covered, reducing overheating potential.",http://ecx.images-amazon.com/images/I/41h61afAZWL._SY300_.jpg,data/amazonproduct/images/B000MF4JH8.jpg
A4DSACM336VIL,B000VYL1S0,Justin Lucero,"[0, 0]",Worked perfect for Suunto core watch.  Only reason  not a five was the price. Would expect this to be closer to 20.,4.0,Worked perfect a little pricey.,1372550400,"06 30, 2013",Suunto Core Wrist-Top Computer Watch Replacement Strap (Light Black),34.75,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",Give your Suunto Core watch a new look with the replacement Accessory Strap. Take your pick from a variety of colors or materials to best meet the demands of a day in your life. Suunto Core Straps can be switched out at home--no watch shop necessary.,http://ecx.images-amazon.com/images/I/41OcCTDsccL._SX300_.jpg,data/amazonproduct/images/B000VYL1S0.jpg
A39HLCMF6XUYZ8,B00BKEQBI0,Andrew Suhr,"[0, 0]",I only hope the iWatch has as many cool features and can do just as much if not more. the new os for it is great.,5.0,Win,1398211200,"04 23, 2014",Pebble Smartwatch for iPhone and Android (Black),149.0,Watches,"['Cell Phones & Accessories', 'Accessories', 'Smart Watches & Accessories', 'Clothing, Shoes & Jewelry', 'Jewelry: International Shipping Available', 'Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches', 'Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",,http://ecx.images-amazon.com/images/I/41t32YBS8nL._SY300_.jpg,data/amazonproduct/images/B00BKEQBI0.jpg
A19O01OYNPGI5Y,B006TOAQT6,diana burton,"[0, 0]",Wasn't worth one star....,1.0,One Star,1405296000,"07 14, 2014",Western Hatband Hat Band Lt Brown Snake Skin W Ties New,14.95,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Hats & Caps', 'Cowboy Hats']","Great On Any Hat!Genuine Light Brown Taupe color Snakeskin; 1/2"" wide. Backed with specially tanned smooth pigsuede to give hatband durability and shape. Not a ""snake print"" or import vinyl junk- not ""pieced"" like cheaper bands- one solid strip of snakeskin cut from Grade A skins... This is the real McCoy. Beautiful natural scale patterns; 6"" ties for secure fit on any hat.Brand New! Proudly Handcrafted in the USA by Dangerous Threads, Nashville, TN. Our 20+ years of manufacturing experience assures you Top Quality Merchandise. Regular Retail: A Whole Lot More! (If you could find one...)This Hatband: Genuine Light Brown Snakeskin as shown.",http://ecx.images-amazon.com/images/I/51KpterPcZL._SX300_.jpg,data/amazonproduct/images/B006TOAQT6.jpg
A39EBOYJKBOX8U,B0013YG51U,Sandra Rackley,"[0, 0]","I ordered this vest in hopes of using it to keep my elderly mother from falling out of bed.  The information on the website was not at all clear about the fact that the vest was NOT recommended for use as a restraint on a hospital bed.  That information was only made clear in the one-page brochure included with the vest.  Since the vest would not work the way I hoped, I returned it.  Not only did the company charge me a 15% restocking fee, they also charged me $5 for postage, even though I was not charged a shipping charge for the initial order and it only cost me $2.45 postage to return the vest to the company--and that was sending it first class!!!! The company is probably no more than 15-20 miles from my house.  Quite frankly, I wouldn't give this company any stars and I will most definitely NEVER order anything from them again.",1.0,Not a customer friendly company,1393200000,"02 24, 2014",Posey Criss-Cross Restraint Vest,28.5,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Intimates', 'Bras']","Product DescriptionRECOMMENDED USE: Patients at risk from falls or those requiring a restraint to assist with medical treatment. Sleeveless restraint vest for bed or chair use. Extra-long straps secure with quick-release ties. Available in cotton, poly/cotton, and breezeline mesh. Machine washable.",http://ecx.images-amazon.com/images/I/41P4DESjxEL._SY300_.jpg,data/amazonproduct/images/B0013YG51U.jpg
AUG18H32JQU4T,B0048W53XK,J. Cox,"[0, 0]","I bought this to help me track my running. I was a brand new runner when I bought this. The calibration was terrible. It had be running 2.5miles when I was really only doing 1.6 (on a treadmill).After the second week of using this it stopped working. The band itself still turns on but it will not link to my computer anymore. Total waste of money!!!So, just to write about how crappy they are. I bought a new one from the store. Returned the broken one. That one is now broken too. My wife's is also broken. This is a chronic issue with these, read the reviews and DO NOT BUY!!!",1.0,Sadly disappointed,1334793600,"04 19, 2012",Nike+ SportBand (Black/Cool Grey/Silver) (Discontinued by Manufacturer),19.0,Watches,"['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']",,http://ecx.images-amazon.com/images/I/51vdQhI%2Bx1L._SX300_.jpg,data/amazonproduct/images/B0048W53XK.jpg
ALIM7DSPY52VV,B00ATPFN6M,jermaine&amp;guy troiano,"[0, 0]","It's a nice dress, but not a golf dress - too long, too big. I wore it once so can't return it.",3.0,too long,1385337600,"11 25, 2013",Greg Norman Collection Women's Classic Club Polo Dress,89.0,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Petite', 'Dresses', 'Casual']",PLAY DRY is a leading moisture management system. The technology wicks away moisture from the skin - transports it to the garments outer layer - evaporating into the air.,http://ecx.images-amazon.com/images/I/31nRAal1qUL._SY300_.jpg,data/amazonproduct/images/B00ATPFN6M.jpg
A1VPNSUHQUQLV0,B0045FWLQM,Arnie,"[0, 0]",I got this robe as a Christmas gift and immediately put it on over my pajamas. There were red fuzzies all over them when I took it off. I thought maybe it just needed washed first... Nope. I washed it and it still was shedding everywhere. I just went to put it on for the THIRD time and after only one washing and the inside tie is already coming off. This is a terrible product and is WAY OVERPRICED. I would not recommend it to anyone for any reason at all. I am going to try and return it if possible.,1.0,zero stars,1358726400,"01 21, 2013",NCAA Florida State Seminoles (FSU) Ladies Garnet Solid Cozy Robe,59.0,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Sleep & Lounge', 'Robes']","Florida State Seminoles (FSU) Ladies Garnet Solid Cozy RobeContrast trimSoft, plush knee-length robeTies at waistImportedQuality embroideryTwo front pocketsOfficially licensed collegiate product100% Polyester fabric100% Polyester fabricSoft, plush knee-length robeTies at waistQuality embroideryTwo front pocketsContrast trimImportedOfficially licensed collegiate product",http://ecx.images-amazon.com/images/I/317TcqtA9cL._SY300_.jpg,data/amazonproduct/images/B0045FWLQM.jpg
A7OL3GPR1JIVY,B005ONFS0U,Amazon Customer,"[0, 0]",My daughter love it.  She is very carefull about herself and fashion and this watch have all the colours you can image,5.0,Great for a gift,1377129600,"08 22, 2013",New Navarre Ladies Watch With Six Bands Eleven Interchangeable Faces 66-In-1 Gift Boxed,19.99,Watches,"['Clothing, Shoes & Jewelry', 'Women', 'Watches', 'Wrist Watches']",66 watches in ONE! You will never need another fashion watch to match any outfit. Set includes: 6 bands and 11 interchangeable faces. Limited one year warranty. Gift boxed. Not intended for children under 13 years of age.,http://ecx.images-amazon.com/images/I/31qRHhHIfNL.jpg,data/amazonproduct/images/B005ONFS0U.jpg
A15EVU0BWZGR2K,B002TVRA3I,Pimp daddy,"[0, 0]",Not bad for a couple bucks.. Better than the cheap plastic ones ... Looks good for a pimp costume which is what I have them for.,4.0,Decent costume glasses,1378598400,"09 8, 2013",Elvis Rock Star Sunglasses,4.78,Men Clothing,"['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Sunglasses & Eyewear Accessories', 'Sunglasses']","Be the King of Rock with Elvis Sunglasses! The Elvis sunglasses are all you need to complete your Elvis Halloween costume. Whether dressing up as the King himself or just going for the rock star look, the Elvis sunglasses are the perfect costume accessory! 5 1/4"" across the face. 5"" from temple to ear. Gold frames with black lenses. Made of plastic. Wig and sideburns sold separately. The Elvis sunglasses are the perfect addition to any Elvis or rock star Halloween costume. The stylish Elvis sunglasses are also great for pimp costumes and poker nights no matter what your event, make sure you have the Elvis sunglasses you need! Part of Party Themes > Casino Night > Sunglasses",http://ecx.images-amazon.com/images/I/41DhO8uGTjL._SY300_.jpg,data/amazonproduct/images/B002TVRA3I.jpg
A3LG63MLI7NC50,B003UC2H5Q,"Dawn W ""Dawn W""","[0, 0]","Looked great! Was a little bit big if you have a small leg, but otherwise very nice, the charm was cute.",5.0,Very cute!,1358208000,"01 15, 2013","Hortense B. Hewitt Wedding Accessories Heart Charms Garter, Blue",11.5,Women Clothing,"['Clothing, Shoes & Jewelry', 'Women', 'Clothing', 'Lingerie, Sleep & Lounge', 'Intimates', 'Lingerie', 'Garters']","Blue satin Garter with silver-tone and rhinestone heart charms dangling from a satin bow. Blue chiffon ruffle. Tossing the brides garter is a fun moment at any wedding reception so be sure to order 2 - one to throw and one to keep. Your wedding deserves the best - and the best comes from Hortense B. Hewitt, the leader in quality wedding accessories for more than 60 years.",http://ecx.images-amazon.com/images/I/31SfD5Ctr3L._SX300_.jpg,data/amazonproduct/images/B003UC2H5Q.jpg
